Estimator,Permuted,ev,fold,imputation_strategy,mae,model_testing,mse,r2_score,target,variable,visit
RandomForest,no,0.5182886809783019,19,median,4.141538108836779,generalization,26.34448551559031,0.5181742084835605,Age,Early Life (EL),third
RandomForest,no,0.5113592629230929,20,median,4.1700543661294205,generalization,26.725004474380558,0.5112147311994958,Age,Early Life (EL),third
RandomForest,no,0.5185872264404245,21,median,4.142918450805871,generalization,26.325952523454408,0.5185131664639606,Age,Early Life (EL),third
RandomForest,no,0.5165713793637338,22,median,4.1561058455617035,generalization,26.43463033918692,0.5165255104683786,Age,Early Life (EL),third
RandomForest,no,0.5177012300299302,23,median,4.148140485927351,generalization,26.377179031032,0.5175762625132048,Age,Early Life (EL),third
RandomForest,no,0.5201339958095788,24,median,4.137274277425747,generalization,26.239730867925488,0.5200901119464031,Age,Early Life (EL),third
RandomForest,no,0.5155438827235295,25,median,4.174539331248496,generalization,26.48856907192687,0.5155390014480964,Age,Early Life (EL),third
RandomForest,no,0.5169902133606494,26,median,4.152594659610297,generalization,26.409876899687273,0.5169782369250259,Age,Early Life (EL),third
RandomForest,no,0.5173998282474671,27,median,4.147231996962313,generalization,26.39323935580896,0.5172825282251279,Age,Early Life (EL),third
RandomForest,no,0.5160441377997207,28,median,4.153862735467496,generalization,26.46206200411045,0.5160238007782587,Age,Early Life (EL),third
RandomForest,no,0.5205796253536572,29,median,4.1396136122824725,generalization,26.215975435208946,0.520524585421495,Age,Early Life (EL),third
RandomForest,no,0.5123351131816873,30,median,4.1573634832812125,generalization,26.685671420736107,0.5119341105813319,Age,Early Life (EL),third
RandomForest,no,0.5163999645148776,31,median,4.150328174486004,generalization,26.44445957567096,0.516345739273146,Age,Early Life (EL),third
RandomForest,no,0.5108535408052828,32,median,4.1756079018514445,generalization,26.75086756498537,0.5107417098495686,Age,Early Life (EL),third
RandomForest,no,0.5172019028749201,33,median,4.153231234024384,generalization,26.400663908614177,0.517146737339027,Age,Early Life (EL),third
RandomForest,no,0.5164926293064819,34,median,4.148412372827992,generalization,26.44513558329033,0.5163333754748062,Age,Early Life (EL),third
RandomForest,no,0.5160545525867241,35,median,4.153753146402659,generalization,26.46328362635552,0.5160014579959403,Age,Early Life (EL),third
RandomForest,no,0.5177207272078075,36,median,4.149049262948531,generalization,26.372032325699376,0.5176703928528966,Age,Early Life (EL),third
RandomForest,no,0.5194177823553215,37,median,4.1501066861703775,generalization,26.276684424299965,0.5194142522284769,Age,Early Life (EL),third
RandomForest,no,0.5170261167227617,38,median,4.153042097666587,generalization,26.409698990618228,0.5169814907816236,Age,Early Life (EL),third
RandomForest,no,0.5192321606707693,39,median,4.144248811714958,generalization,26.28664292469106,0.5192321168692415,Age,Early Life (EL),third
RandomForest,no,0.5154847649645482,40,median,4.165713479255893,generalization,26.493274669934806,0.5154529387127511,Age,Early Life (EL),third
RandomForest,no,0.5192626575344574,41,median,4.135215269805362,generalization,26.286305145162416,0.5192382946664373,Age,Early Life (EL),third
RandomForest,no,0.5149163336525472,42,median,4.157989637438926,generalization,26.526493723269862,0.5148453809505349,Age,Early Life (EL),third
RandomForest,no,0.5145621181569489,43,median,4.157179422694034,generalization,26.543610755533727,0.5145323200781156,Age,Early Life (EL),third
RandomForest,no,0.5206728493665438,44,median,4.1446004330045705,generalization,26.215439449603075,0.5205343882961284,Age,Early Life (EL),third
RandomForest,no,0.516980816562107,45,median,4.149195274116568,generalization,26.410569069469897,0.5169655775298299,Age,Early Life (EL),third
RandomForest,no,0.5188808608168747,46,median,4.1400686233824215,generalization,26.314711840708004,0.5187187522157974,Age,Early Life (EL),third
RandomForest,no,0.520564346703922,47,median,4.132942987731537,generalization,26.21938914794323,0.5204621505396587,Age,Early Life (EL),third
RandomForest,no,0.516512317540493,48,median,4.149783143906501,generalization,26.4465233230068,0.516307994497565,Age,Early Life (EL),third
RandomForest,no,0.518847482058675,49,median,4.1413958227642205,generalization,26.31362022351668,0.5187387172789579,Age,Early Life (EL),third
RandomForest,no,0.5172975389207788,50,median,4.154956940101034,generalization,26.395947619918214,0.5172329956010309,Age,Early Life (EL),third
RandomForest,no,0.5161401435771659,51,median,4.15176344265148,generalization,26.459892673404475,0.5160634766141693,Age,Early Life (EL),third
RandomForest,no,0.5192988184939493,52,median,4.146442145778206,generalization,26.289878893432764,0.5191729328248473,Age,Early Life (EL),third
RandomForest,no,0.5169900610066284,53,median,4.15060187635314,generalization,26.412239361077706,0.516935028837751,Age,Early Life (EL),third
RandomForest,no,0.5136731981757681,54,median,4.159900211642305,generalization,26.595060097262788,0.5135913406163253,Age,Early Life (EL),third
RandomForest,no,0.5148468502105694,55,median,4.168810199663218,generalization,26.52942160981477,0.5147918315558757,Age,Early Life (EL),third
RandomForest,no,0.5179439421325001,56,median,4.150661534760643,generalization,26.359690919413037,0.5178961102178771,Age,Early Life (EL),third
RandomForest,no,0.5138086927665497,57,median,4.163911217384328,generalization,26.58644795315203,0.5137488518780413,Age,Early Life (EL),third
RandomForest,no,0.5147255041321177,58,median,4.158920327926221,generalization,26.53894552874452,0.5146176444466248,Age,Early Life (EL),third
RandomForest,no,0.5142736180990948,59,median,4.159929453383785,generalization,26.559870016951205,0.5142349473510107,Age,Early Life (EL),third
RandomForest,no,0.5199334168106226,60,median,4.136475896469207,generalization,26.25891730388145,0.5197392028468353,Age,Early Life (EL),third
RandomForest,no,0.5153843542677323,61,median,4.156242111083489,generalization,26.49717523108711,0.5153815996477522,Age,Early Life (EL),third
RandomForest,no,0.5174812072561885,62,median,4.140695287029386,generalization,26.387648173161,0.5173847878043963,Age,Early Life (EL),third
RandomForest,no,0.5159086890780165,63,median,4.1554342073610755,generalization,26.468866651912442,0.5158993476052695,Age,Early Life (EL),third
RandomForest,no,0.5181153041182469,64,median,4.151886248910434,generalization,26.355733341773693,0.517968492082288,Age,Early Life (EL),third
RandomForest,no,0.5138285039165527,65,median,4.170360356025982,generalization,26.58252010584557,0.5138206899914208,Age,Early Life (EL),third
RandomForest,no,0.5179828957863343,66,median,4.146994278444718,generalization,26.35886198670663,0.5179112709298652,Age,Early Life (EL),third
RandomForest,no,0.5149037338122637,67,median,4.1646668270387295,generalization,26.532246708684145,0.5147401620898677,Age,Early Life (EL),third
RandomForest,no,0.5170868705641867,68,median,4.152785181621362,generalization,26.415446878037052,0.51687636516042,Age,Early Life (EL),third
RandomForest,no,0.5148165853672713,69,median,4.156751273396157,generalization,26.531691542744927,0.5147503157619872,Age,Early Life (EL),third
RandomForest,no,0.5157509266470917,70,median,4.158101147123557,generalization,26.48630872070961,0.5155803419978566,Age,Early Life (EL),third
RandomForest,no,0.5194182368379172,71,median,4.136258840509982,generalization,26.27914340918932,0.5193692787808104,Age,Early Life (EL),third
RandomForest,no,0.5205830392416617,72,median,4.137753187394756,generalization,26.21617825162377,0.5205208760235815,Age,Early Life (EL),third
RandomForest,no,0.5192473232217771,73,median,4.1421261988201605,generalization,26.290316158232013,0.5191649354981251,Age,Early Life (EL),third
RandomForest,no,0.5180099769800178,74,median,4.148099558204475,generalization,26.35756849120644,0.5179349282335097,Age,Early Life (EL),third
RandomForest,no,0.5156187253553428,75,median,4.153914842434448,generalization,26.48434227760405,0.5156163071339095,Age,Early Life (EL),third
RandomForest,no,0.5160218051725309,76,median,4.146192439789244,generalization,26.46423408071761,0.5159840747213631,Age,Early Life (EL),third
RandomForest,no,0.5155916795455857,77,median,4.145187042240111,generalization,26.492688588563947,0.5154636578106908,Age,Early Life (EL),third
RandomForest,no,0.5173659162626632,78,median,4.1535742068565895,generalization,26.39177490873969,0.5173093121366173,Age,Early Life (EL),third
RandomForest,no,0.5189356027709013,79,median,4.135593937936012,generalization,26.30926571277364,0.5188183588261115,Age,Early Life (EL),third
RandomForest,no,0.5158294863275149,80,median,4.145877588519968,generalization,26.47897440507553,0.5157144824969577,Age,Early Life (EL),third
RandomForest,no,0.5176241016338999,81,median,4.152209766658649,generalization,26.376973871541978,0.517580014764643,Age,Early Life (EL),third
RandomForest,no,0.5157960992844142,82,median,4.146330620583657,generalization,26.479478248208018,0.5157052674900457,Age,Early Life (EL),third
RandomForest,no,0.5151071924585097,83,median,4.158329226463622,generalization,26.516208379717284,0.5150334940869753,Age,Early Life (EL),third
RandomForest,no,0.5162996574590222,84,median,4.157080102104366,generalization,26.45056247196101,0.5162341207397813,Age,Early Life (EL),third
RandomForest,no,0.5181662344160805,85,median,4.148615828722636,generalization,26.345766685590572,0.5181507766063627,Age,Early Life (EL),third
RandomForest,no,0.517990678419786,86,median,4.142869384680034,generalization,26.355572856690998,0.5179714272639961,Age,Early Life (EL),third
RandomForest,no,0.5174779692095991,87,median,4.153519556054294,generalization,26.391300691548576,0.5173179853017593,Age,Early Life (EL),third
RandomForest,no,0.5214043727698268,88,median,4.128935289872502,generalization,26.181062851094538,0.5211631169071393,Age,Early Life (EL),third
RandomForest,no,0.5191036620669559,89,median,4.141241279769064,generalization,26.29754330911715,0.5190327549818807,Age,Early Life (EL),third
RandomForest,no,0.5162970132276234,90,median,4.154846745542728,generalization,26.454749762553035,0.5161575375549392,Age,Early Life (EL),third
RandomForest,no,0.5150875509120819,91,median,4.154543673591074,generalization,26.51993889522734,0.5149652650609297,Age,Early Life (EL),third
RandomForest,no,0.5191559784578852,92,median,4.1455472696656255,generalization,26.29081744719749,0.5191557672054883,Age,Early Life (EL),third
RandomForest,no,0.5128366196430179,93,median,4.158745248977628,generalization,26.64674766610537,0.5126460041149008,Age,Early Life (EL),third
RandomForest,no,0.5200450359644063,94,median,4.143995039788677,generalization,26.243930860203534,0.5200132964548829,Age,Early Life (EL),third
RandomForest,no,0.5179070123932985,95,median,4.149326941711989,generalization,26.35984654500361,0.5178932639135408,Age,Early Life (EL),third
RandomForest,no,0.5174514398533663,96,median,4.157990858792398,generalization,26.384156243444792,0.5174486532307465,Age,Early Life (EL),third
RandomForest,no,0.5170974526726761,97,median,4.146072684571614,generalization,26.40658045404205,0.5170385270578987,Age,Early Life (EL),third
RandomForest,no,0.5195838352826498,98,median,4.141558633724605,generalization,26.26741465444127,0.5195837910944645,Age,Early Life (EL),third
RandomForest,no,0.5164676779973711,99,median,4.150285301900408,generalization,26.44120699350493,0.5164052271677071,Age,Early Life (EL),third
RandomForest,no,0.022171689040487608,0,median,1.6464988123515438,validation,4.165328950118764,0.018624672730028102,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.040767151688730574,1,median,1.6371781472684084,validation,4.0853209311163905,0.03989736195264748,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.06285785598519167,2,median,1.6096760245711057,validation,3.99030750440081,0.05722896114321663,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.07198202980938184,3,median,1.5629073634204274,validation,3.7798951068883615,0.07164064030862516,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.06424473777978235,4,median,1.5595972889346226,validation,3.7172909739487072,0.060550831838096064,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.043331253078296994,5,median,1.6824982305661251,validation,4.40186682218558,0.040614744557445286,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.008492795853764501,6,median,1.6693016627078383,validation,4.336700123515439,0.0060607315498727434,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.07108662532267684,7,median,1.6644631330890334,validation,4.238688028976462,0.07106661076457199,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.015812348850305025,8,median,1.5270878859857482,validation,3.788684313539192,0.015265432285312075,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.0769135775837757,9,median,1.462166270783848,validation,3.474098356294537,0.07636176346563461,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.011970202532229468,10,median,1.6903562945368171,validation,4.36101313064133,0.009670328062339695,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.03453959639456984,11,median,1.6176068095866565,validation,4.0971729085060415,0.034502945634286235,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.008675503629509529,12,median,1.6492424069732792,validation,4.259187271783632,0.007527186432523147,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.05048258037313347,13,median,1.6501092636579566,validation,4.218150004750593,0.043590508693827856,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.016617929655286082,14,median,1.5434246409758663,validation,3.5446501595720474,0.01618659283878432,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.04667865894545653,15,median,1.6088266033254155,validation,4.027356085510689,0.04667367387146727,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.02088247581941061,16,median,1.702414605883242,validation,4.380973322041033,0.018388473097395663,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.02354069006449655,17,median,1.6200983363556127,validation,4.135048549559807,0.012341164743820854,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.04713296511303322,18,median,1.7180965597129376,validation,4.8098483575814726,0.04160455447819833,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.04319122894482474,19,median,1.6281234344738809,validation,4.045285201879094,0.04239637245503425,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.04440343956332239,20,median,1.6799242784135895,validation,4.203164943601421,0.039416101553675364,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.02516747097146932,21,median,1.7028996424592824,validation,4.421720791986799,0.0235625052733014,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.0383261681903242,22,median,1.6126125211723892,validation,4.041013490529428,0.03779421403593618,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.056801133964789134,23,median,1.6418432304038002,validation,4.128787154394299,0.05101310802875792,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.03193162418631778,24,median,1.6197761200752645,validation,4.075520529813324,0.03182270520975538,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.034836620079764284,25,median,1.6298337292161522,validation,4.021612389548693,0.034383938876365705,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.049628903369964165,26,median,1.6976532066508314,validation,4.468587933491687,0.04648870508239498,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.04271506582735585,27,median,1.5366849927623918,validation,3.6388450770980025,0.03697318510599002,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.05652401719288758,28,median,1.651338403545442,validation,4.191437270448357,0.05641180674966206,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.046907379196578725,29,median,1.6050071258907364,validation,3.984188465558195,0.04673500729769342,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.01378961820529856,30,median,1.7161805225653206,validation,4.444866280285035,0.012233980234963582,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.05211344748162605,31,median,1.6213871733966747,validation,4.220021776722089,0.048616122312645116,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.04470055162590692,32,median,1.6554123350312298,validation,4.172231326207056,0.03980734548649767,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.028952560457757407,33,median,1.7323610451306413,validation,4.681131819477435,0.028356316279854125,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.04287567785608937,34,median,1.6668028503562944,validation,4.516153729216152,0.0385845270799402,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.04092793733470812,35,median,1.6865253156644582,validation,4.3753009891499595,0.040927850173727576,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.04577468300536658,36,median,1.6673749318654558,validation,4.242721847901244,0.04122040019193296,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.036271468786889915,37,median,1.6632792782886408,validation,4.30845142285874,0.0360782430058143,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.05233949642031921,38,median,1.6634299287410927,validation,4.3278250261282665,0.05118914239064265,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.035250382702588845,39,median,1.6156294536817104,validation,4.138098204275534,0.034209444281162134,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.07327062634089898,40,median,1.5779306333612813,validation,4.005662780968593,0.07182605364088968,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.02474149392374192,41,median,1.6485718179112214,validation,4.0401752158062925,0.02473994494419696,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.01875602395567122,42,median,1.6201931673809185,validation,4.1400723485913575,0.018707958040224626,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.049197745730787716,43,median,1.6060338209290836,validation,3.9988260432983798,0.03830998149194942,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.030902629603340226,44,median,1.6900200717544431,validation,4.309229137084972,0.029822697381927887,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.047678279050951455,45,median,1.7258622327790971,validation,4.542411059382423,0.047661234198492,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.0498743008839524,46,median,1.6805630108549183,validation,4.473267118729501,0.04986897228059417,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.07745469493594948,47,median,1.6908689432677362,validation,4.414930624051991,0.07739583948877092,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.050415632600544484,48,median,1.5901145639161949,validation,3.932573486964017,0.040101169755651145,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.05492308156384396,49,median,1.6663309205436334,validation,4.307344503205884,0.05441365533433984,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.033262863147618504,50,median,1.7587363420427549,validation,4.772853700712589,0.026131116121218767,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.053300869271132534,51,median,1.5090766893781633,validation,3.570865890994101,0.04809312750318018,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.031522178113566834,52,median,1.6801140182387024,validation,4.364920700131872,0.030554255360009438,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.03352449903780308,53,median,1.6480893773109129,validation,4.029073315934761,0.02649970337698404,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.058573945553684885,54,median,1.660658677979641,validation,4.31455516205834,0.05293393405182456,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.043111603903530527,55,median,1.557503007329416,validation,3.834831609602703,0.03923495317297332,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.02858785709279732,56,median,1.6497201346514172,validation,4.090331950965925,0.02853328117894449,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.041055810121519036,57,median,1.6554159678458822,validation,4.360213054844955,0.039855828321735835,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.027595570060020003,58,median,1.6019572446555816,validation,4.044390764845606,0.027040418440890668,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.012694720627889566,59,median,1.5324146051949612,validation,3.735384334618404,0.01256509459960431,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.05282805964361348,60,median,1.7313159144893109,validation,4.610076237529691,0.05244847931979013,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.07613901091849262,61,median,1.6800611447609168,validation,4.198652049235592,0.07503028090834063,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.03345504886325168,62,median,1.7169309918474107,validation,4.440414467848323,0.01591063598045306,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.03342419135712227,63,median,1.6852636579572444,validation,4.403145197149644,0.033382640068370106,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.054377605533627686,64,median,1.6981567695961994,validation,4.413192399049881,0.04475722722654274,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.03824763809531617,65,median,1.5386937270317111,validation,3.739483785147188,0.03712690193119039,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.07261503581337747,66,median,1.5898047765827903,validation,3.828213155695403,0.07212964993585214,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.013709340938398151,67,median,1.6616428848118774,validation,4.246064838770997,0.012296438213980632,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.04379227578469992,68,median,1.6534038202747199,validation,4.239399774856761,0.04372441241589309,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.05125941480074248,69,median,1.6705432555376096,validation,4.246352274201476,0.034696640375867505,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.03939847633311877,70,median,1.5473186996859385,validation,3.7211453909677434,0.03426431276464404,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.03292570330360034,71,median,1.5904963618814518,validation,3.9257350524103702,0.03258020835462948,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.048084177623453406,72,median,1.7068276770447577,validation,4.5217230423403025,0.04576337558498611,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.038249666875513455,73,median,1.6115202396278203,validation,3.952646356667104,0.030644050788780294,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.038622472594464274,74,median,1.6036484560570068,validation,3.94786303087886,0.034912485095912486,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.041902097939613525,75,median,1.5861529240590233,validation,3.8055184852693613,0.04190118375261809,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.06667430091908377,76,median,1.5708994565617358,validation,3.923194974599207,0.06304858033511385,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.028750923008469712,77,median,1.6090166270783848,validation,4.117910156769597,0.027697828698708068,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.05237074643749695,78,median,1.520309477448691,validation,3.6290946449689567,0.05137824569295602,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.032310585985273144,79,median,1.7071163895486934,validation,4.625841786223278,0.030630525526249782,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.010540372467113146,80,median,1.6793254156769597,validation,4.31037373871734,0.008296119216060993,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.035846798108681084,81,median,1.6472046786283598,validation,4.098720717317752,0.031457172986929516,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.04726117680467978,82,median,1.7277529691211402,validation,4.549752551068884,0.04583085810567755,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.06002097459974276,83,median,1.6052361404248718,validation,3.967938593860348,0.05725847817628792,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.05104140894988396,84,median,1.6651551729735312,validation,4.157943613224508,0.050754565587283966,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.04899345851921333,85,median,1.6820018151340903,validation,4.3990051846655245,0.048290650262189816,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.026554054986412282,86,median,1.666479809976247,validation,4.294859591448931,0.02422036501051117,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.05428109922268765,87,median,1.69510969150867,validation,4.423987911244248,0.053861790193856174,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.039922448539362776,88,median,1.6349833729216152,validation,4.239337425178147,0.03338032581187966,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.05271739350558236,89,median,1.61471102790178,validation,4.119825552702761,0.0418604274658182,Fluid intelligence,Early Life (EL),third
RandomForest,no,-0.003147866943333355,90,median,1.5874784357540022,validation,3.882588743073936,-0.0034996681188406162,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.062002816074008475,91,median,1.672769809463354,validation,4.204824243661765,0.05987726807371085,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.0637586543073182,92,median,1.5954261661138909,validation,3.977448380629789,0.06375163893487856,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.009354989932393363,93,median,1.6764787520293227,validation,4.289933127482277,0.007754155130946905,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.03361965185676385,94,median,1.7015028235954108,validation,4.37794811778319,0.03340935864229155,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.04261115330766563,95,median,1.6601395026232102,validation,4.147043352507848,0.03911623948053533,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.05458453702576127,96,median,1.6752079520674223,validation,4.2862514527195446,0.0545403824509727,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.05431724462036125,97,median,1.6649881235154396,validation,4.277512893111639,0.0479512885415202,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.052404779224314524,98,median,1.6244777678216074,validation,4.23855039812627,0.05213104954022752,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.048279579686439485,99,median,1.6149382513181922,validation,4.005671215481056,0.040387684121000585,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.06274711639879628,0,median,1.6537156603319705,generalization,4.227719382246812,0.06265660393904282,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.058445908378347074,1,median,1.6583083954775075,generalization,4.247321037286504,0.05831064806021258,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.05875901431527375,2,median,1.6586325271148148,generalization,4.247118573202138,0.058355537125749375,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.058337338662097775,3,median,1.6587798893432766,generalization,4.2476578340149125,0.05823597560429816,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.060735098970815415,4,median,1.6569372795355195,generalization,4.236702983437919,0.06066481628996434,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.06150082843963101,5,median,1.6559499896357408,generalization,4.234116684821109,0.06123823418020735,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.0547488165252632,6,median,1.6622102477748382,generalization,4.263672648544623,0.054685271481975994,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.05873521422390926,7,median,1.6593867632761423,generalization,4.2463182665036525,0.058532976101902334,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.05599073443807123,8,median,1.6626028385855185,generalization,4.25837126389223,0.055860661200311516,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.05946862739249693,9,median,1.6578984844840028,generalization,4.2430035852778465,0.059267886410780735,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.05123828895392647,10,median,1.6677373105605002,generalization,4.279646445032475,0.05114366162234718,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.05068826595484022,11,median,1.6666067349790712,generalization,4.282682114029454,0.050470612152958894,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.061083072225456274,12,median,1.6548480477917535,generalization,4.235018732461577,0.06103823784121809,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.061340285413568514,13,median,1.6568005773394274,generalization,4.235413900408949,0.060950623685141474,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.05997224939605916,14,median,1.6563041376058456,generalization,4.240604613200488,0.059799771436898526,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.06043331140136665,15,median,1.655831609333654,generalization,4.2384016280971855,0.06028820346170905,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.059389415865808926,16,median,1.6572907451606833,generalization,4.242627456408053,0.05935127934212048,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.06225698645960597,17,median,1.6541542188036955,generalization,4.229574800980519,0.06224523214736944,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.05803519216612929,18,median,1.660606867254554,generalization,4.248605273819372,0.05802591519972089,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.05911672903271058,19,median,1.6572154529017282,generalization,4.244167301510498,0.059009874554518886,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.05391550783554512,20,median,1.6619676777396288,generalization,4.267401546628179,0.05385852361221888,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.05927655769168039,21,median,1.6579389978893941,generalization,4.243170591461733,0.05923085884830204,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.05910376255591554,22,median,1.6569899769542629,generalization,4.2443876870523125,0.05896101205596405,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.059063297244194124,23,median,1.6584152032715902,generalization,4.244186180418572,0.059005688841559774,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.05966282615490881,24,median,1.6589603522577792,generalization,4.242035811479482,0.05948245514081162,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.0618671131118087,25,median,1.6548809237430842,generalization,4.232450975222516,0.06160754485360576,Fluid intelligence,Early Life (EL),third
RandomForest,no,0.06011899416840405,26,median,1.655007938417128,generalization,4.239283902814529,0.06009259105108256,Fluid intelligence,Early Life (EL),third
