Estimator,Permuted,ev,fold,mae,modality,model_testing,mse,r2_score,target
RandomForest,no,0.5197443438240137,57,3.92995088067477,"sMRI, dMRI",generalization,23.70425299131729,0.5197324271850898,Age
RandomForest,no,0.44438287922761405,58,4.04090099009901,"sMRI, dMRI",validation,25.901593940594058,0.4423392775121384,Age
RandomForest,no,0.5219885956575099,58,3.9130419250806256,"sMRI, dMRI",generalization,23.5939952250062,0.5219663398010925,Age
RandomForest,no,0.4619351774440349,59,4.162364709795473,"sMRI, dMRI",validation,27.22163765514368,0.4597875737323258,Age
RandomForest,no,0.5205750936729687,59,3.9248356457324367,"sMRI, dMRI",generalization,23.664390732486968,0.5205400691851296,Age
RandomForest,no,0.46319378115286,60,3.9994059405940594,"sMRI, dMRI",validation,24.53070772277227,0.4580087137513738,Age
RandomForest,no,0.518845477698002,60,3.941556933763334,"sMRI, dMRI",generalization,23.759814993798066,0.5186066955249549,Age
RandomForest,no,0.5194709913401038,61,3.988641183808298,"sMRI, dMRI",validation,24.263015549868623,0.5184315876097231,Age
RandomForest,no,0.5218510675685388,61,3.919569418438445,"sMRI, dMRI",generalization,23.603061759471952,0.5217826443898383,Age
RandomForest,no,0.5242788116225129,62,4.081386138613862,"sMRI, dMRI",validation,24.46205592079209,0.5225234867576949,Age
RandomForest,no,0.5198138346832277,62,3.918107665591665,"sMRI, dMRI",generalization,23.70637183825353,0.5196894976114134,Age
RandomForest,no,0.4638408257921889,63,4.187912793205853,"sMRI, dMRI",validation,27.193711298216932,0.4638406529260704,Age
RandomForest,no,0.5188878433084658,63,3.928330802778509,"sMRI, dMRI",generalization,23.746508686347973,0.5188762922080702,Age
RandomForest,no,0.5435382273914233,64,3.9742706684345377,"sMRI, dMRI",validation,24.5684614156923,0.5416668382946164,Age
RandomForest,no,0.5197024458440338,64,3.9308691042815616,"sMRI, dMRI",generalization,23.70575030065505,0.5197020904720256,Age
RandomForest,no,0.5215357637528755,65,3.915959331625276,"sMRI, dMRI",validation,24.174393815391113,0.5186123254816533,Age
RandomForest,no,0.5190939348419432,65,3.9397983170121162,"sMRI, dMRI",generalization,23.741731086797586,0.5189730902864904,Age
RandomForest,no,0.4893512384649749,66,4.314950495049505,"sMRI, dMRI",validation,27.80108847524752,0.4892738820393241,Age
RandomForest,no,0.5220936962113853,66,3.925576779955346,"sMRI, dMRI",generalization,23.589137996526922,0.5220647512268061,Age
RandomForest,no,0.498757551196133,67,4.04067079096568,"sMRI, dMRI",validation,24.63264056036117,0.4987573711112565,Age
RandomForest,no,0.5222763996501875,67,3.9182947499395513,"sMRI, dMRI",generalization,23.57930322164947,0.522264011817777,Age
RandomForest,no,0.4407250571745017,68,3.997996891606297,"sMRI, dMRI",validation,24.807129022995444,0.4400758974668469,Age
RandomForest,no,0.5219843024830201,68,3.921840403917241,"sMRI, dMRI",generalization,23.59458661667916,0.5219543577216124,Age
RandomForest,no,0.4678298098910589,69,3.9462757024277817,"sMRI, dMRI",validation,25.238976358500818,0.4666045190137557,Age
RandomForest,no,0.5209815491294365,69,3.921807977993098,"sMRI, dMRI",generalization,23.64825787053563,0.5208669341766047,Age
RandomForest,no,0.4804481373387707,70,3.938293282711004,"sMRI, dMRI",validation,23.768411358929033,0.4711277890524692,Age
RandomForest,no,0.5211133785991382,70,3.924794486451435,"sMRI, dMRI",generalization,23.647389122057945,0.5208845357320266,Age
RandomForest,no,0.5262977432434732,71,3.75454869224113,"sMRI, dMRI",validation,21.118266261740363,0.5254544332121676,Age
RandomForest,no,0.5236313205300042,71,3.919246386661929,"sMRI, dMRI",generalization,23.51455872998794,0.5235757882266268,Age
RandomForest,no,0.5207779723186581,72,3.794980198019802,"sMRI, dMRI",validation,22.250167089108917,0.519156341427581,Age
RandomForest,no,0.5223158566284316,72,3.930510543289506,"sMRI, dMRI",generalization,23.58537919126768,0.5221409076987776,Age
RandomForest,no,0.5054464678476105,73,4.01540594059406,"sMRI, dMRI",validation,24.61454582178218,0.505421336041347,Age
RandomForest,no,0.5189604893986934,73,3.9326579012651943,"sMRI, dMRI",generalization,23.743716683701315,0.5189328604675674,Age
RandomForest,no,0.498577496292995,74,3.984920792079208,"sMRI, dMRI",validation,24.604358059405943,0.4972413540742002,Age
RandomForest,no,0.51976487841801,74,3.9335053336641033,"sMRI, dMRI",generalization,23.706795725130238,0.5196809093162454,Age
RandomForest,no,0.5162950718243461,75,3.8123564356435637,"sMRI, dMRI",validation,23.86774344554456,0.5162940304557635,Age
RandomForest,no,0.5197382329245321,75,3.932954601835773,"sMRI, dMRI",generalization,23.707638001488466,0.5196638441076371,Age
RandomForest,no,0.4943636072217639,76,4.09279282654285,"sMRI, dMRI",validation,25.34145844363627,0.4938416732581978,Age
RandomForest,no,0.5231707113375901,76,3.9194289141297207,"sMRI, dMRI",generalization,23.53677042737537,0.5231257610523359,Age
RandomForest,no,0.4922544620107766,77,3.9718712871287134,"sMRI, dMRI",validation,24.730686930693068,0.4922530181170018,Age
RandomForest,no,0.5238042171885877,77,3.911845199702306,"sMRI, dMRI",generalization,23.50494683006698,0.5237705331885064,Age
RandomForest,no,0.5124638598781546,78,3.9072574257425754,"sMRI, dMRI",validation,23.28443718811881,0.5048959815652738,Age
RandomForest,no,0.5209324796693773,78,3.930012403870008,"sMRI, dMRI",generalization,23.653080418754648,0.5207692254013576,Age
RandomForest,no,0.4839370452112501,79,3.8751683168316826,"sMRI, dMRI",validation,23.590249346534648,0.4748692920827087,Age
RandomForest,no,0.5208369917499878,79,3.9307407591168437,"sMRI, dMRI",generalization,23.660173654180106,0.5206255106442447,Age
RandomForest,no,0.5038048039891259,80,3.99069306930693,"sMRI, dMRI",validation,24.85231786138614,0.5032823207778403,Age
RandomForest,no,0.5200210712340949,80,3.932354254527413,"sMRI, dMRI",generalization,23.69011675514761,0.5200188389035456,Age
RandomForest,no,0.5278627091085609,81,3.882673267326732,"sMRI, dMRI",validation,23.656347326732675,0.5274754053619767,Age
RandomForest,no,0.5190328356072375,81,3.935332175638799,"sMRI, dMRI",generalization,23.73880633490449,0.5190323481544052,Age
RandomForest,no,0.5086601741576438,82,4.10094620122654,"sMRI, dMRI",validation,25.577400697493342,0.5080204242416443,Age
RandomForest,no,0.5196584483514087,82,3.9322884281794166,"sMRI, dMRI",generalization,23.70797623489059,0.5196569912219906,Age
RandomForest,no,0.4782665685335809,83,4.061238215383281,"sMRI, dMRI",validation,26.335885721330207,0.4772405193042984,Age
RandomForest,no,0.5198408580045306,83,3.9330323322981298,"sMRI, dMRI",generalization,23.70276347835204,0.519762605937264,Age
RandomForest,no,0.5185091013857335,84,3.9241485148514856,"sMRI, dMRI",validation,24.341900316831694,0.516242268026972,Age
RandomForest,no,0.5208361869013628,84,3.922913420987349,"sMRI, dMRI",generalization,23.64984052790871,0.5208348682424686,Age
RandomForest,no,0.4972981981451815,85,4.045148514851486,"sMRI, dMRI",validation,25.6759512079208,0.495421222909687,Age
RandomForest,no,0.5212303231165019,85,3.9311476060530888,"sMRI, dMRI",generalization,23.635535797568842,0.5211246937907621,Age
RandomForest,no,0.5327276828738445,86,3.9188514851485152,"sMRI, dMRI",validation,23.913260039603962,0.5325880040333919,Age
RandomForest,no,0.5262068928955139,86,3.9124247085090555,"sMRI, dMRI",generalization,23.38543454626643,0.5261919499057293,Age
RandomForest,no,0.4933948720545417,87,4.1201485148514845,"sMRI, dMRI",validation,25.396401148514858,0.4900636119861835,Age
RandomForest,no,0.5210198021915198,87,3.9308876209377326,"sMRI, dMRI",generalization,23.64945536889109,0.5208426718795038,Age
RandomForest,no,0.5324176067825792,88,4.084316831683168,"sMRI, dMRI",validation,24.512044514851485,0.5321860118617493,Age
RandomForest,no,0.5221235106006581,88,3.925314810220789,"sMRI, dMRI",generalization,23.589919396675764,0.5220489194200404,Age
RandomForest,no,0.5477991743285989,89,4.024456191091113,"sMRI, dMRI",validation,23.980259613088933,0.5452914492808096,Age
RandomForest,no,0.515344402239206,89,3.951308470224524,"sMRI, dMRI",generalization,23.9262445902218,0.5152346956417158,Age
RandomForest,no,0.5234799627654825,90,3.9919900990099006,"sMRI, dMRI",validation,24.43022681188119,0.52344111898985,Age
RandomForest,no,0.5214087643987315,90,3.9222713966757623,"sMRI, dMRI",generalization,23.62329946514513,0.5213726119038302,Age
RandomForest,no,0.4779424296702548,91,4.266980739949242,"sMRI, dMRI",validation,27.663311136078296,0.4779104704805164,Age
RandomForest,no,0.522161020105806,91,3.925003642111256,"sMRI, dMRI",generalization,23.5849917493751,0.5221487575887287,Age
RandomForest,no,0.5052877898554662,92,3.845893640390814,"sMRI, dMRI",validation,23.073119912793,0.5052403266541119,Age
RandomForest,no,0.5236433334529813,92,3.912842709868095,"sMRI, dMRI",generalization,23.51222496581048,0.523623072199568,Age
RandomForest,no,0.5039013973892664,93,4.131287128712872,"sMRI, dMRI",validation,25.43730613861386,0.5019492019815626,Age
RandomForest,no,0.519836045906275,93,3.932987348052592,"sMRI, dMRI",generalization,23.704798745720662,0.5197213697540559,Age
RandomForest,no,0.5060642749192205,94,3.817544554455445,"sMRI, dMRI",validation,22.561169821782173,0.5034086700319883,Age
RandomForest,no,0.5224038853617605,94,3.920412800793848,"sMRI, dMRI",generalization,23.579563510791374,0.5222587381466575,Age
RandomForest,no,0.5426544832115765,95,3.7523479322942133,"sMRI, dMRI",validation,23.11144887911445,0.5423592622377008,Age
RandomForest,no,0.5237045982578549,95,3.921654184458379,"sMRI, dMRI",generalization,23.509493543157333,0.5236784130587984,Age
RandomForest,no,0.4614506574858422,96,4.175693069306931,"sMRI, dMRI",validation,26.711199326732675,0.4612104840309417,Age
RandomForest,no,0.519420063274685,96,3.9304599354998766,"sMRI, dMRI",generalization,23.721440932771024,0.5193841854190788,Age
RandomForest,no,0.5614965905393583,97,4.081049210545201,"sMRI, dMRI",validation,24.850424435426397,0.560962219502005,Age
RandomForest,no,0.5198699920194927,97,3.943106275286382,"sMRI, dMRI",generalization,23.70052277948923,0.5198080043307356,Age
RandomForest,no,0.4968318612250264,98,4.078990099009902,"sMRI, dMRI",validation,25.13204807920792,0.4968317500527462,Age
RandomForest,no,0.5192298419230446,98,3.9358928305631364,"sMRI, dMRI",generalization,23.731155226990825,0.5191873658648721,Age
RandomForest,no,0.5334726504108198,99,3.778157645898853,"sMRI, dMRI",validation,21.821962274997247,0.5329428360841043,Age
RandomForest,no,0.5223154881210039,99,3.9241662594984272,"sMRI, dMRI",generalization,23.579147943008188,0.5222671578901794,Age
RandomForest,no,0.1890477214737916,0,5.389799316473712,functional connectivity (fMRI),validation,39.622900384146035,0.18635353473026373,Age
RandomForest,no,0.17585118015551793,0,5.436688109991371,functional connectivity (fMRI),generalization,41.24233475265576,0.17584646914563062,Age
RandomForest,no,0.15798480104657775,1,5.37830588235294,functional connectivity (fMRI),validation,40.261168150588226,0.15704237694468534,Age
RandomForest,no,0.1729031087102172,1,5.4517541160230305,functional connectivity (fMRI),generalization,41.38993322563935,0.1728969803888063,Age
RandomForest,no,0.18498815729274065,2,5.407591009311704,functional connectivity (fMRI),validation,40.669741585475975,0.17988075806316728,Age
RandomForest,no,0.1735460616180563,2,5.452897680848994,functional connectivity (fMRI),generalization,41.35792232355568,0.17353666041992755,Age
RandomForest,no,0.1539821486151428,3,5.449884705882353,functional connectivity (fMRI),validation,42.8120225452581,0.14900333752575198,Age
RandomForest,no,0.17679575200986852,3,5.439550015151005,functional connectivity (fMRI),generalization,41.20111730873419,0.17667012527820616,Age
RandomForest,no,0.16775892279190496,4,5.264155291135287,functional connectivity (fMRI),validation,39.689604008171464,0.1677417136229966,Age
RandomForest,no,0.174076796952213,4,5.4449749909854726,functional connectivity (fMRI),generalization,41.33271679891777,0.1740403472808183,Age
RandomForest,no,0.2022779143471012,5,5.191489411764706,functional connectivity (fMRI),validation,37.809996656470595,0.1965114813051576,Age
RandomForest,no,0.17280174410681834,5,5.463904784350696,functional connectivity (fMRI),generalization,41.39503834928117,0.17279496371831282,Age
RandomForest,no,0.18003587493891804,6,5.4689204171297785,functional connectivity (fMRI),validation,41.184010829344224,0.1791057111587745,Age
RandomForest,no,0.17151660635492316,6,5.4493253173834315,functional connectivity (fMRI),generalization,41.46010534618164,0.17149471736807054,Age
RandomForest,no,0.1505588913021224,7,5.853398233859697,functional connectivity (fMRI),validation,47.230874877489384,0.14799771029600986,Age
RandomForest,no,0.17471350589109336,7,5.439707552118708,functional connectivity (fMRI),generalization,41.31053809672311,0.17448354856496304,Age
RandomForest,no,0.18047176165473167,8,5.087178900061884,functional connectivity (fMRI),validation,35.57147095254917,0.17185283811041008,Age
RandomForest,no,0.1722680612979115,8,5.455120352049384,functional connectivity (fMRI),generalization,41.42312531357764,0.17223369649290587,Age
RandomForest,no,0.15115137546474122,9,5.4041330602947735,functional connectivity (fMRI),validation,41.41589773029002,0.15049437570592386,Age
RandomForest,no,0.17768267106541713,9,5.425827447552959,functional connectivity (fMRI),generalization,41.15269834987388,0.17763769067294766,Age
RandomForest,no,0.19405985691573924,10,5.339261176470588,functional connectivity (fMRI),validation,39.844831614117645,0.1921824345313966,Age
RandomForest,no,0.1743643627709791,10,5.4471712736944875,functional connectivity (fMRI),generalization,41.316506674946005,0.17436427731501825,Age
RandomForest,no,0.1581674524936073,11,5.596978210245879,functional connectivity (fMRI),validation,44.647219449768016,0.15372154834392648,Age
RandomForest,no,0.17146748383466534,11,5.451995208515444,functional connectivity (fMRI),generalization,41.46587206742457,0.17137947986509394,Age
RandomForest,no,0.15965272813458886,12,5.237543516541302,functional connectivity (fMRI),validation,39.59794566598803,0.1564711538420881,Age
RandomForest,no,0.17494836162553762,12,5.446506676783624,functional connectivity (fMRI),generalization,41.28727790749008,0.17494836141321002,Age
RandomForest,no,0.18544252962388372,13,5.269278509107132,functional connectivity (fMRI),validation,39.739389226936346,0.1853996928234125,Age
RandomForest,no,0.16828590230277285,13,5.457496274319484,functional connectivity (fMRI),generalization,41.62167912267979,0.1682659574253309,Age
RandomForest,no,0.1850992563693932,14,5.5525949824049725,functional connectivity (fMRI),validation,41.16762441542621,0.1805108275124121,Age
RandomForest,no,0.17059373618657958,14,5.4484871105477986,functional connectivity (fMRI),generalization,41.50523356406431,0.17059291148505673,Age
RandomForest,no,0.18720978459758075,15,5.287718571049567,functional connectivity (fMRI),validation,39.696643737832666,0.1866041672409403,Age
RandomForest,no,0.16682811497545402,15,5.4714618217890045,functional connectivity (fMRI),generalization,41.69379980172489,0.16682475598416335,Age
RandomForest,no,0.18008596622509132,16,5.50841027097952,functional connectivity (fMRI),validation,42.51640945459873,0.17984883321636602,Age
RandomForest,no,0.16936078559927206,16,5.451184099704067,functional connectivity (fMRI),generalization,41.568227420186865,0.1693340931068803,Age
RandomForest,no,0.1618106842212884,17,5.5760000000000005,functional connectivity (fMRI),validation,43.640557929411756,0.15434856703556366,Age
RandomForest,no,0.17346254574008313,17,5.442614188074477,functional connectivity (fMRI),generalization,41.37008407636107,0.17329362976766094,Age
RandomForest,no,0.1906521456023338,18,5.802870018259688,functional connectivity (fMRI),validation,46.31293487626318,0.1891990050469583,Age
RandomForest,no,0.17052462440807947,18,5.4466863212902155,functional connectivity (fMRI),generalization,41.515907514112634,0.17037961188227613,Age
RandomForest,no,0.18013144999697914,19,5.4008376470588235,functional connectivity (fMRI),validation,39.976632654117644,0.16744886437637596,Age
RandomForest,no,0.17146248996143532,19,5.46219053230531,functional connectivity (fMRI),generalization,41.46396035143117,0.171417682054553,Age
RandomForest,no,0.18660548038377134,20,5.543733602915497,functional connectivity (fMRI),validation,42.46426311571322,0.18502434423794775,Age
RandomForest,no,0.17445529635575066,20,5.442666007533744,functional connectivity (fMRI),generalization,41.31668241176791,0.17436076553220725,Age
RandomForest,no,0.16022296007958106,21,5.722,functional connectivity (fMRI),validation,46.104441237647066,0.15253070045133274,Age
RandomForest,no,0.17047839432769818,21,5.451652604289419,functional connectivity (fMRI),generalization,41.52392010526822,0.1702194947276151,Age
RandomForest,no,0.13211623367918846,22,5.605082352941175,functional connectivity (fMRI),validation,43.793939651764695,0.13038484333190448,Age
RandomForest,no,0.1756086191273274,22,5.436299787885928,functional connectivity (fMRI),generalization,41.25558937355644,0.17558159949940555,Age
RandomForest,no,0.14229447178837815,23,5.455312077642511,functional connectivity (fMRI),validation,42.65713302816876,0.14096477392739906,Age
RandomForest,no,0.17278753571832473,23,5.455241551083727,functional connectivity (fMRI),generalization,41.39558655313578,0.1727840088549395,Age
RandomForest,no,0.19261803084232465,24,5.208095352607302,functional connectivity (fMRI),validation,38.69622094327062,0.1923742588003059,Age
RandomForest,no,0.1716772798892111,24,5.4589635091131665,functional connectivity (fMRI),generalization,41.452509799530304,0.17164650064195652,Age
RandomForest,no,0.18884734424305796,25,5.477111141503166,functional connectivity (fMRI),validation,42.07671656644247,0.1884264697161676,Age
RandomForest,no,0.1661226293293553,25,5.470494079988868,functional connectivity (fMRI),generalization,41.72967142597741,0.16610792639722338,Age
RandomForest,no,0.16101244068933185,26,5.464858509409369,functional connectivity (fMRI),validation,41.56057442536167,0.16067016481621088,Age
RandomForest,no,0.17453751902394274,26,5.440684847246361,functional connectivity (fMRI),generalization,41.308304305004,0.17452818685577587,Age
RandomForest,no,0.1760082630105012,27,5.2441407433046665,functional connectivity (fMRI),validation,38.64912475502938,0.1700498161795766,Age
RandomForest,no,0.1724258610052175,27,5.455764096951294,functional connectivity (fMRI),generalization,41.414075212765844,0.1724145464031589,Age
RandomForest,no,0.17200616979070404,28,5.356934117647058,functional connectivity (fMRI),validation,40.25003039764706,0.17145849229598908,Age
RandomForest,no,0.1689452873100753,28,5.461831015790714,functional connectivity (fMRI),generalization,41.58811123332547,0.16893675103341854,Age
RandomForest,no,0.14208343893167275,29,5.344040217316586,functional connectivity (fMRI),validation,41.00800275122564,0.14107477727642814,Age
RandomForest,no,0.17099791764176508,29,5.454658212672879,functional connectivity (fMRI),generalization,41.48544169317225,0.1709884162588704,Age
RandomForest,no,0.16371382967612713,30,5.2396872552157525,functional connectivity (fMRI),validation,38.019239757385996,0.15712927408984154,Age
RandomForest,no,0.1729911775306937,30,5.45831972288028,functional connectivity (fMRI),generalization,41.38524093439238,0.17299074734992004,Age
RandomForest,no,0.1496260034949355,31,5.38553979992771,functional connectivity (fMRI),validation,40.54604100723765,0.14794466048895616,Age
RandomForest,no,0.17584921176006651,31,5.442448258711547,functional connectivity (fMRI),generalization,41.24219764060442,0.17584920908220106,Age
RandomForest,no,0.14388511340480492,32,5.7572682352941165,functional connectivity (fMRI),validation,46.03390545176471,0.14387625213467892,Age
RandomForest,no,0.17666594818000006,32,5.4319901013433896,functional connectivity (fMRI),generalization,41.201411615366496,0.1766642440920022,Age
RandomForest,no,0.1886743988272476,33,5.307440480124595,functional connectivity (fMRI),validation,39.80889837272128,0.18867362014680744,Age
RandomForest,no,0.1717133774857179,33,5.460922279428447,functional connectivity (fMRI),generalization,41.450357717449755,0.17168950611330058,Age
RandomForest,no,0.16988695596973036,34,5.537492036090758,functional connectivity (fMRI),validation,42.70014901189568,0.16302647125561145,Age
RandomForest,no,0.17456320006046666,34,5.430816165370335,functional connectivity (fMRI),generalization,41.317562266283744,0.17434318322969666,Age
RandomForest,no,0.15351870435457404,35,5.310188377410189,functional connectivity (fMRI),validation,40.477398881267206,0.15196678438980327,Age
RandomForest,no,0.17361081681075474,35,5.455251139128003,functional connectivity (fMRI),generalization,41.35429525091526,0.17360914091214985,Age
RandomForest,no,0.15022584014328566,36,5.566961182073021,functional connectivity (fMRI),validation,43.95584066298336,0.14976313809859676,Age
RandomForest,no,0.17228731012598794,36,5.446244320089227,functional connectivity (fMRI),generalization,41.42277200303171,0.1722407567656976,Age
RandomForest,no,0.1642108163730408,37,5.517456470588236,functional connectivity (fMRI),validation,42.194850421176476,0.1639718619813576,Age
RandomForest,no,0.17478171328700798,37,5.4378329012491164,functional connectivity (fMRI),generalization,41.29690283926468,0.17475602454494502,Age
RandomForest,no,0.14551388976040436,38,5.360061609515573,functional connectivity (fMRI),validation,40.58224355714644,0.14448692886360648,Age
RandomForest,no,0.17487456055154593,38,5.441300921402474,functional connectivity (fMRI),generalization,41.293771652744326,0.17481859564917526,Age
RandomForest,no,0.16333785805205792,39,5.076919271700383,functional connectivity (fMRI),validation,38.32189255069992,0.16277943163299358,Age
RandomForest,no,0.17595556448716665,39,5.4366372245754375,functional connectivity (fMRI),generalization,41.238102070847134,0.17593105164268094,Age
RandomForest,no,0.1761472847209934,40,5.501084155086181,functional connectivity (fMRI),validation,41.65310515936858,0.17586488277554602,Age
RandomForest,no,0.17406358844128178,40,5.445024026238261,functional connectivity (fMRI),generalization,41.33341656913112,0.17402636363766175,Age
RandomForest,no,0.14446720868210428,41,5.5116762698779596,functional connectivity (fMRI),validation,43.360817382285354,0.1431389456871014,Age
RandomForest,no,0.17092105835443086,41,5.456582562472072,functional connectivity (fMRI),generalization,41.492213066276896,0.1708531026039477,Age
RandomForest,no,0.17947781304136054,42,5.241103529411765,functional connectivity (fMRI),validation,38.69139607764705,0.17614034140099574,Age
RandomForest,no,0.17467147633171376,42,5.4539919194639905,functional connectivity (fMRI),generalization,41.30134756104412,0.17466720481225614,Age
RandomForest,no,0.1604244574624426,43,5.562540050274398,functional connectivity (fMRI),validation,42.50957210273834,0.15771302194940762,Age
RandomForest,no,0.17605278669876426,43,5.440473081130843,functional connectivity (fMRI),generalization,41.23564357424026,0.17598018025461082,Age
RandomForest,no,0.15055552092597235,44,5.657331764705884,functional connectivity (fMRI),validation,45.14782954823529,0.150419057838991,Age
RandomForest,no,0.17296683090704634,44,5.451830780108415,functional connectivity (fMRI),generalization,41.386716761725204,0.17296125560764675,Age
RandomForest,no,0.16792963022613405,45,5.407055611238842,functional connectivity (fMRI),validation,41.842014413262326,0.1674615789135403,Age
RandomForest,no,0.17487510821649788,45,5.443227894819389,functional connectivity (fMRI),generalization,41.292289508570214,0.17484821362210656,Age
RandomForest,no,0.18491145615274385,46,5.18096705882353,functional connectivity (fMRI),validation,37.873477338823534,0.18454490287879888,Age
RandomForest,no,0.1705675816363189,46,5.4560959900340045,functional connectivity (fMRI),generalization,41.50925037814503,0.17051264271445288,Age
RandomForest,no,0.16858068297507678,47,5.4844752941176464,functional connectivity (fMRI),validation,41.89552763294117,0.1678149724755995,Age
RandomForest,no,0.17200153220158654,47,5.456115652671627,functional connectivity (fMRI),generalization,41.435691857123615,0.17198257682918738,Age
RandomForest,no,0.15654788277380993,48,5.455830588235294,functional connectivity (fMRI),validation,41.34252820705882,0.1553655613059738,Age
RandomForest,no,0.1739176079478275,48,5.446756304501532,functional connectivity (fMRI),generalization,41.33914813551733,0.17391182864096866,Age
RandomForest,no,0.18952324253399488,49,5.1284988602626225,functional connectivity (fMRI),validation,37.691580736151884,0.18691464059800175,Age
RandomForest,no,0.1742640642555804,49,5.44232562400865,functional connectivity (fMRI),generalization,41.321747592968585,0.17425954703921975,Age
RandomForest,no,0.1582202142820287,50,5.586209411764706,functional connectivity (fMRI),validation,43.02544568705882,0.15756081788232468,Age
RandomForest,no,0.17412910254917124,50,5.448485269856233,functional connectivity (fMRI),generalization,41.328373571293895,0.17412713883621855,Age
RandomForest,no,0.2067306408963369,51,5.00351442546372,functional connectivity (fMRI),validation,35.48839633152485,0.19994363647485047,Age
RandomForest,no,0.17406024466048653,51,5.451561511721949,functional connectivity (fMRI),generalization,41.331788372019226,0.17405890021462198,Age
RandomForest,no,0.16536738095704484,52,5.375402352941177,functional connectivity (fMRI),validation,40.56770353987995,0.16520711724939294,Age
RandomForest,no,0.17108040273049974,52,5.4518856267465745,functional connectivity (fMRI),generalization,41.482474511887524,0.1710477100148412,Age
RandomForest,no,0.15478460138666172,53,5.4362988235294125,functional connectivity (fMRI),validation,41.59922292,0.15376515768203924,Age
RandomForest,no,0.1716563675745183,53,5.444776573179354,functional connectivity (fMRI),generalization,41.45588518288946,0.17157904970519167,Age
RandomForest,no,0.15847205669294362,54,5.478905801604898,functional connectivity (fMRI),validation,42.448884164342935,0.15845816868698548,Age
RandomForest,no,0.1762861579249324,54,5.433817375724071,functional connectivity (fMRI),generalization,41.222330872537796,0.17624621054070133,Age
RandomForest,no,0.1540899669095822,55,5.498566089949803,functional connectivity (fMRI),validation,42.74676295653862,0.1515651259405817,Age
RandomForest,no,0.17400361785427565,55,5.438217498971082,functional connectivity (fMRI),generalization,41.34310690228967,0.17383271984092574,Age
RandomForest,no,0.14805486357086606,56,5.589783529411767,functional connectivity (fMRI),validation,43.514916564705885,0.14069186884399246,Age
RandomForest,no,0.17219342481587718,56,5.459584256422343,functional connectivity (fMRI),generalization,41.426024906905496,0.17217575336011492,Age
RandomForest,no,0.15125896823384574,57,5.163021176470586,functional connectivity (fMRI),validation,38.24772500705882,0.14622385258266068,Age
RandomForest,no,0.1794590025609787,57,5.427081074711289,functional connectivity (fMRI),generalization,41.06155616662739,0.1794590025017484,Age
RandomForest,no,0.16365232694143395,58,5.581050640258655,functional connectivity (fMRI),validation,42.40211912585792,0.15823077303183708,Age
RandomForest,no,0.1723559560585226,58,5.445665307062385,functional connectivity (fMRI),generalization,41.41718175076173,0.17235246785514746,Age
RandomForest,no,0.16009764881937172,59,5.856058823529412,functional connectivity (fMRI),validation,48.18002286823529,0.15545165897266233,Age
RandomForest,no,0.1714742616724756,59,5.448676172519443,functional connectivity (fMRI),generalization,41.4720884607589,0.17125525647797502,Age
RandomForest,no,0.1518645536880453,60,5.348626712642906,functional connectivity (fMRI),validation,40.781426609416506,0.15095004105398868,Age
RandomForest,no,0.17188261714286113,60,5.444396796453347,functional connectivity (fMRI),generalization,41.440743138100146,0.1718816361070603,Age
RandomForest,no,0.17182498450754102,61,5.545527660142658,functional connectivity (fMRI),validation,42.143085524280245,0.17132384887374374,Age
RandomForest,no,0.17261572696240945,61,5.4507582119273685,functional connectivity (fMRI),generalization,41.40449627801989,0.1726059641039278,Age
RandomForest,no,0.15279405989615802,62,5.166722166205749,functional connectivity (fMRI),validation,37.698914730035035,0.15134291315217108,Age
RandomForest,no,0.1772233554108419,62,5.43380546233289,functional connectivity (fMRI),generalization,41.174910941724406,0.17719381216527252,Age
RandomForest,no,0.15925765235053568,63,5.288265882352942,functional connectivity (fMRI),validation,39.82470419529411,0.15831469630017514,Age
RandomForest,no,0.17397243527443462,63,5.445051143059156,functional connectivity (fMRI),generalization,41.33628054395475,0.1739691322763114,Age
RandomForest,no,0.18140647447730415,64,5.495837647058824,functional connectivity (fMRI),validation,40.698599141176466,0.1752043234012146,Age
RandomForest,no,0.17480567967274718,64,5.446075418336083,functional connectivity (fMRI),generalization,41.29452005090738,0.17480364026431985,Age
RandomForest,no,0.17282443191546404,65,5.319108907563026,functional connectivity (fMRI),validation,40.28575828019208,0.16752335458360068,Age
RandomForest,no,0.17448616019808205,65,5.4372230901316465,functional connectivity (fMRI),generalization,41.32217472045193,0.1742510116683288,Age
RandomForest,no,0.1693464354933054,66,5.379856835907716,functional connectivity (fMRI),validation,40.41137131534198,0.1689626043240784,Age
RandomForest,no,0.17407245296952534,66,5.4442306315320765,functional connectivity (fMRI),generalization,41.33218087094443,0.17405105683288824,Age
RandomForest,no,0.18348564318047644,67,5.587296734612607,functional connectivity (fMRI),validation,43.21991494688064,0.18276373301215346,Age
RandomForest,no,0.16928669939550633,67,5.459768251839588,functional connectivity (fMRI),generalization,41.5734832133852,0.16922906557757544,Age
RandomForest,no,0.1614920037301294,68,5.6160917647058834,functional connectivity (fMRI),validation,44.24691668470589,0.16113560526011406,Age
RandomForest,no,0.17564262836364494,68,5.445627739806738,functional connectivity (fMRI),generalization,41.2544301162503,0.1756047651617706,Age
RandomForest,no,0.15701725292675806,69,5.830258859599772,functional connectivity (fMRI),validation,46.1650599813361,0.15658467212713678,Age
