,Data type,Estimator,Permuted,ev,fold,imputation_strategy,mae,model_testing,mse,r2_score,target,variable
180,,RandomForest,no,0.522955592839492,90,median,3.7162194513715705,validation,21.10987375561097,0.5214925464551989,Age,Mental health (MH)
181,,RandomForest,no,0.5577051126577055,90,median,3.759823353293413,generalization,21.870989552894205,0.5576794127324153,Age,Mental health (MH)
182,,RandomForest,no,0.5590630443025686,91,median,3.9154257054187527,validation,22.18053392643867,0.5567521870137389,Age,Mental health (MH)
183,,RandomForest,no,0.5592971459917719,91,median,3.7554569743507504,generalization,21.79106686162847,0.5592957754329311,Age,Mental health (MH)
184,,RandomForest,no,0.5439742629430965,92,median,3.9955211970074815,validation,23.776729655860354,0.5431660497129227,Age,Mental health (MH)
185,,RandomForest,no,0.5517352452159512,92,median,3.776296407185629,generalization,22.16845255489022,0.5516634979328108,Age,Mental health (MH)
186,,RandomForest,no,0.5683254112848262,93,median,3.6943142144638403,validation,20.76318647381546,0.5680458597529326,Age,Mental health (MH)
187,,RandomForest,no,0.5584638871498757,93,median,3.763412175648703,generalization,21.83555250698603,0.5583960942945013,Age,Mental health (MH)
188,,RandomForest,no,0.5673411826853856,94,median,3.7714459383535535,validation,22.80502048114869,0.5666798028922133,Age,Mental health (MH)
189,,RandomForest,no,0.5531591027372498,94,median,3.770944283741524,generalization,22.098357545810558,0.5530811048273531,Age,Mental health (MH)
190,,RandomForest,no,0.4969706578752624,95,median,3.9419173746992087,validation,24.67688907945487,0.4955211183491847,Age,Mental health (MH)
191,,RandomForest,no,0.5555162021903532,95,median,3.7640153941217456,generalization,21.978264369170027,0.5555098785364712,Age,Mental health (MH)
192,,RandomForest,no,0.5328825676693691,96,median,3.557018225448838,validation,20.07755621418325,0.5299259532261742,Age,Mental health (MH)
193,,RandomForest,no,0.5580842520284499,96,median,3.7599572518947206,generalization,21.854611274806008,0.5580106482974493,Age,Mental health (MH)
194,,RandomForest,no,0.5027318291113435,97,median,3.925178520609816,validation,23.4633126090145,0.4998235320139074,Age,Mental health (MH)
195,,RandomForest,no,0.5548212132190834,97,median,3.770438699740181,generalization,22.015243366069274,0.5547620124380725,Age,Mental health (MH)
196,,RandomForest,no,0.5435895836814403,98,median,3.6894264339152123,validation,21.534746852867823,0.5435713920262015,Age,Mental health (MH)
197,,RandomForest,no,0.5514146329450805,98,median,3.785931137724551,generalization,22.182015636726547,0.5513891971148942,Age,Mental health (MH)
198,,RandomForest,no,0.5343917089186214,99,median,4.0169892029089045,validation,24.843126367916287,0.5342550653221323,Age,Mental health (MH)
199,,RandomForest,no,0.5516030709787456,99,median,3.784939464442569,generalization,22.172207020141872,0.5515875673366679,Age,Mental health (MH)
0,,RandomForest,no,0.5195754558795729,0,median,3.7734238588798665,validation,22.01874976870912,0.5190172734709683,Age,Early Life (EL)
1,,RandomForest,no,0.5024433831047903,0,median,4.027533238278116,generalization,24.606163688499485,0.5023630390944454,Age,Early Life (EL)
2,,RandomForest,no,0.42432206994536215,1,median,4.246852867830424,validation,27.466770314214465,0.42290370710000746,Age,Early Life (EL)
3,,RandomForest,no,0.4998050067006454,1,median,4.034536926147705,generalization,24.73565696606786,0.4997441570158486,Age,Early Life (EL)
4,,RandomForest,no,0.4824622925344725,2,median,3.9122693483382895,validation,23.799500689427234,0.4795739000956287,Age,Early Life (EL)
5,,RandomForest,no,0.5015909551920155,2,median,4.032928051995556,generalization,24.65087248672106,0.501458844895204,Age,Early Life (EL)
6,,RandomForest,no,0.5072028251793435,3,median,4.089007481296759,validation,25.55434098753117,0.5068743722005825,Age,Early Life (EL)
7,,RandomForest,no,0.5010929740518125,3,median,4.034819361277445,generalization,24.669044179640718,0.5010913391696661,Age,Early Life (EL)
8,,RandomForest,no,0.507392417520725,4,median,3.989769025492285,validation,23.911838840178657,0.5062335036723742,Age,Early Life (EL)
9,,RandomForest,no,0.5060010211028705,4,median,4.0130595997071365,generalization,24.42645871040093,0.5059974064949337,Age,Early Life (EL)
10,,RandomForest,no,0.4782362748806458,5,median,4.0898054862842885,validation,25.873098733167076,0.4764474013156455,Age,Early Life (EL)
11,,RandomForest,no,0.505043853185511,5,median,4.014581836327346,generalization,24.473737720558876,0.5050412321303528,Age,Early Life (EL)
12,,RandomForest,no,0.4128418205042285,6,median,4.3491770573566075,validation,29.414104458852872,0.41255523360363455,Age,Early Life (EL)
13,,RandomForest,no,0.5003058788377751,6,median,4.030225548902195,generalization,24.70968127744511,0.5002694913551345,Age,Early Life (EL)
14,,RandomForest,no,0.4776269076835613,7,median,4.079001984562745,validation,25.35943987874368,0.4774604641677317,Age,Early Life (EL)
15,,RandomForest,no,0.5017748775568609,7,median,4.0280068203646735,generalization,24.635911761142477,0.5017614117684526,Age,Early Life (EL)
16,,RandomForest,no,0.5228154428938925,8,median,3.959311500796263,validation,24.07331236656135,0.522750145806018,Age,Early Life (EL)
17,,RandomForest,no,0.5007783921132696,8,median,4.033300236275099,generalization,24.684908192561288,0.5007705041432271,Age,Early Life (EL)
18,,RandomForest,no,0.4640419098567457,9,median,4.059620947630924,validation,25.039090154613472,0.4636041347051715,Age,Early Life (EL)
19,,RandomForest,no,0.5056448861509999,9,median,4.011074850299401,generalization,24.44661121357285,0.5055898407093822,Age,Early Life (EL)
20,,RandomForest,no,0.4651025914738537,10,median,4.121356608478804,validation,26.20344809975062,0.463350284785481,Age,Early Life (EL)
21,,RandomForest,no,0.4994276923082284,10,median,4.045496007984032,generalization,24.75483350499002,0.4993563292069014,Age,Early Life (EL)
22,,RandomForest,no,0.4531299496767928,11,median,4.23457081441646,validation,27.04662566070928,0.4523710618348794,Age,Early Life (EL)
23,,RandomForest,no,0.5040437065719042,11,median,4.024316788851908,generalization,24.524445482039127,0.5040157144333723,Age,Early Life (EL)
24,,RandomForest,no,0.5267882438511198,12,median,3.7525920439261102,validation,22.95091743916547,0.5267629680833723,Age,Early Life (EL)
25,,RandomForest,no,0.5029435406269072,12,median,4.0213454804052295,generalization,24.577963718829327,0.5029333574659696,Age,Early Life (EL)
26,,RandomForest,no,0.4467832435520587,13,median,4.286831217798508,validation,27.634251558763676,0.4427784931871445,Age,Early Life (EL)
27,,RandomForest,no,0.5002694923808129,13,median,4.023903051720148,generalization,24.7104243863517,0.5002544626630321,Age,Early Life (EL)
28,,RandomForest,no,0.4540270891169642,14,median,4.177867057045228,validation,27.77253979499098,0.4507360366508273,Age,Early Life (EL)
29,,RandomForest,no,0.5035733793238887,14,median,4.017472861803712,generalization,24.546841556917826,0.5035627744797926,Age,Early Life (EL)
30,,RandomForest,no,0.4878921355842559,15,median,3.9344879101260406,validation,24.799544097219904,0.4827316349262792,Age,Early Life (EL)
31,,RandomForest,no,0.5035717189598076,15,median,4.019291029703608,generalization,24.550451905827035,0.5034897585037252,Age,Early Life (EL)
32,,RandomForest,no,0.4667447806006009,16,median,4.247148704196252,validation,27.104957346808572,0.4664767219161914,Age,Early Life (EL)
33,,RandomForest,no,0.5029415627353244,16,median,4.019181646646372,generalization,24.577650443433424,0.5029396931718491,Age,Early Life (EL)
34,,RandomForest,no,0.445452166159115,17,median,4.185965087281796,validation,27.153706413965093,0.4451777915399693,Age,Early Life (EL)
35,,RandomForest,no,0.5071382813329213,17,median,4.005361277445109,generalization,24.371284886227546,0.5071132461898478,Age,Early Life (EL)
36,,RandomForest,no,0.4892294485974665,18,median,3.9598601141511334,validation,23.4299672074389,0.4891015798571728,Age,Early Life (EL)
37,,RandomForest,no,0.5046263370249449,18,median,4.014695551536337,generalization,24.4955301678065,0.5046004999887526,Age,Early Life (EL)
38,,RandomForest,no,0.4963929559964389,19,median,4.014154613466334,validation,24.685072798004988,0.4947350879829369,Age,Early Life (EL)
39,,RandomForest,no,0.5012547714921094,19,median,4.026634730538922,generalization,24.664093069860282,0.5011914707974743,Age,Early Life (EL)
40,,RandomForest,no,0.4872002304394784,20,median,3.93756608478803,validation,24.684267132169577,0.4870885064909053,Age,Early Life (EL)
41,,RandomForest,no,0.5026657181842962,20,median,4.022988023952096,generalization,24.591224015968066,0.5026651801892368,Age,Early Life (EL)
42,,RandomForest,no,0.444986091976106,21,median,3.98225898433545,validation,24.564393418825674,0.4449003743863888,Age,Early Life (EL)
43,,RandomForest,no,0.5037195764778785,21,median,4.015149357351539,generalization,24.541137019444605,0.5036781434876347,Age,Early Life (EL)
44,,RandomForest,no,0.42914434835592297,22,median,4.181885286783043,validation,27.637267630922693,0.4290146186021915,Age,Early Life (EL)
45,,RandomForest,no,0.505354171625161,22,median,4.011972055888224,generalization,24.45886392015968,0.5053420410220385,Age,Early Life (EL)
46,,RandomForest,no,0.4805461689705189,23,median,4.118410518505951,validation,25.82152807628293,0.4796624004729047,Age,Early Life (EL)
47,,RandomForest,no,0.502840580530308,23,median,4.026408432360024,generalization,24.584411898014487,0.5028029489905284,Age,Early Life (EL)
48,,RandomForest,no,0.4170696083420549,24,median,4.391365656885366,validation,29.406828418235502,0.4165454079130823,Age,Early Life (EL)
49,,RandomForest,no,0.5025217674286802,24,median,4.020312808828258,generalization,24.598349643073767,0.502521070954562,Age,Early Life (EL)
50,,RandomForest,no,0.4246430173854047,25,median,4.551564266840035,validation,31.01979888341526,0.4238141174999824,Age,Early Life (EL)
51,,RandomForest,no,0.4978255736735829,25,median,4.040162661235876,generalization,24.83063454457923,0.4978233231092346,Age,Early Life (EL)
52,,RandomForest,no,0.5006016738059834,26,median,4.125705735660848,validation,24.672908049875307,0.4955944239732952,Age,Early Life (EL)
53,,RandomForest,no,0.5018166554107408,26,median,4.033151696606787,generalization,24.639453708582835,0.5016897791489909,Age,Early Life (EL)
54,,RandomForest,no,0.4596868353866112,27,median,4.28783042394015,validation,27.628622563591023,0.4584244282917155,Age,Early Life (EL)
55,,RandomForest,no,0.5048836474845393,27,median,4.018965069860279,generalization,24.484087165668658,0.5048319241505844,Age,Early Life (EL)
56,,RandomForest,no,0.5280997296742215,28,median,3.960119700748129,validation,24.175847900249376,0.5277876415807251,Age,Early Life (EL)
57,,RandomForest,no,0.5041436623609759,28,median,4.026442115768463,generalization,24.518807636726546,0.5041297346537905,Age,Early Life (EL)
58,,RandomForest,no,0.4795984930189847,29,median,4.254214463840399,validation,27.23319162094763,0.476949469924434,Age,Early Life (EL)
59,,RandomForest,no,0.5018221247475325,29,median,4.030794411177643,generalization,24.63971188023952,0.5016845578654031,Age,Early Life (EL)
60,,RandomForest,no,0.5234448113509291,30,median,3.900760970912084,validation,23.372833475528974,0.5231819801960702,Age,Early Life (EL)
61,,RandomForest,no,0.5016568079028529,30,median,4.034819179189375,generalization,24.64279914119255,0.5016221208606901,Age,Early Life (EL)
62,,RandomForest,no,0.5429384101509436,31,median,3.670270779916256,validation,20.821747053794734,0.5429377034879461,Age,Early Life (EL)
63,,RandomForest,no,0.500861662981525,31,median,4.034232096761172,generalization,24.68102163244353,0.5008491062361768,Age,Early Life (EL)
64,,RandomForest,no,0.5250952163826641,32,median,4.128369077306733,validation,25.43886719201995,0.5250515362121626,Age,Early Life (EL)
65,,RandomForest,no,0.5000268145481981,32,median,4.038841317365271,generalization,24.723414710578844,0.4999917453393806,Age,Early Life (EL)
66,,RandomForest,no,0.4885004544949746,33,median,3.9127980049875313,validation,24.69178517705736,0.4884639880440813,Age,Early Life (EL)
67,,RandomForest,no,0.5072688840118791,33,median,4.005501996007983,generalization,24.364158958083834,0.5072573615127385,Age,Early Life (EL)
68,,RandomForest,no,0.414166549719824,34,median,4.2340448877805485,validation,27.90143956109726,0.4139710049943181,Age,Early Life (EL)
69,,RandomForest,no,0.5010119091589877,34,median,4.027043912175649,generalization,24.67377343712575,0.5009956942998689,Age,Early Life (EL)
70,,RandomForest,no,0.4953043102098786,35,median,4.122872817955112,validation,25.931857875311717,0.4950224015834272,Age,Early Life (EL)
71,,RandomForest,no,0.5040314714440481,35,median,4.021416167664672,generalization,24.52519133333333,0.5040006302790103,Age,Early Life (EL)
72,,RandomForest,no,0.4822307280811601,36,median,4.221476309226932,validation,26.52834996508728,0.4820789563722431,Age,Early Life (EL)
73,,RandomForest,no,0.5021570594345159,36,median,4.029348303393213,generalization,24.61732977644711,0.5021372152666516,Age,Early Life (EL)
74,,RandomForest,no,0.5294426244320638,37,median,4.047048433944503,validation,25.264932990067344,0.5270195850596839,Age,Early Life (EL)
75,,RandomForest,no,0.5021289793032918,37,median,4.03231136476526,generalization,24.61777862560953,0.5021281377064142,Age,Early Life (EL)
76,,RandomForest,no,0.4520601254219347,38,median,4.114908015442152,validation,27.066710520323,0.4517338114175132,Age,Early Life (EL)
77,,RandomForest,no,0.5022858286122993,38,median,4.024619596925013,generalization,24.610762738442087,0.5022700275520748,Age,Early Life (EL)
78,,RandomForest,no,0.5108363772187933,39,median,3.8602402624220464,validation,23.00626587767911,0.5098415697399192,Age,Early Life (EL)
79,,RandomForest,no,0.504471773977924,39,median,4.016258963939424,generalization,24.502022863421164,0.5044691912095918,Age,Early Life (EL)
80,,RandomForest,no,0.4993126793922603,40,median,4.1776680320888975,validation,26.519831875719962,0.4990979608028727,Age,Early Life (EL)
81,,RandomForest,no,0.5039054633201028,40,median,4.018262016177449,generalization,24.52989763027156,0.5039054497650908,Age,Early Life (EL)
82,,RandomForest,no,0.5080574484799232,41,median,4.065829389443752,validation,25.400983128958377,0.5078240203218517,Age,Early Life (EL)
83,,RandomForest,no,0.5038720197013944,41,median,4.01533493308665,generalization,24.53320302912557,0.5038386011225671,Age,Early Life (EL)
84,,RandomForest,no,0.474217142870761,42,median,4.1477311203065845,validation,26.70082670946311,0.4741890736035944,Age,Early Life (EL)
85,,RandomForest,no,0.5015572758773637,42,median,4.03479474350794,generalization,24.647028872084746,0.5015365784554096,Age,Early Life (EL)
86,,RandomForest,no,0.4624069930772138,43,median,4.181185996858378,validation,27.500257591348266,0.4587366016206325,Age,Early Life (EL)
87,,RandomForest,no,0.5051432941095917,43,median,4.006160635693614,generalization,24.469278937257734,0.5051314069092987,Age,Early Life (EL)
88,,RandomForest,no,0.4122835971614882,44,median,4.141005130299547,validation,26.240152162319692,0.4111132980848091,Age,Early Life (EL)
89,,RandomForest,no,0.5063912187757607,44,median,3.9912798140841375,generalization,24.407276980335112,0.5063853392899726,Age,Early Life (EL)
90,,RandomForest,no,0.4730897372419189,45,median,4.12237773984385,validation,25.91734671136407,0.4694349681683975,Age,Early Life (EL)
91,,RandomForest,no,0.5017454689317944,45,median,4.022261996172909,generalization,24.63747966449833,0.5017297023695035,Age,Early Life (EL)
92,,RandomForest,no,0.4745106168604082,46,median,4.020513074836055,validation,24.785129516905158,0.4736803278551706,Age,Early Life (EL)
93,,RandomForest,no,0.5044260620203024,46,median,4.0158692352690295,generalization,24.5056317279688,0.5043962052533679,Age,Early Life (EL)
94,,RandomForest,no,0.4916163946751538,47,median,4.118425713310088,validation,25.915734186147514,0.4905672588995434,Age,Early Life (EL)
95,,RandomForest,no,0.494869429761698,47,median,4.061094909292286,generalization,24.980028049549837,0.4948019772897989,Age,Early Life (EL)
96,,RandomForest,no,0.5235836470035221,48,median,4.084668329177057,validation,25.32848726184539,0.5235212420465518,Age,Early Life (EL)
97,,RandomForest,no,0.5035505002925913,48,median,4.027741516966068,generalization,24.54771449500998,0.5035451201121821,Age,Early Life (EL)
98,,RandomForest,no,0.4926467600159892,49,median,4.0614984268908385,validation,25.079001020379817,0.492484355927951,Age,Early Life (EL)
99,,RandomForest,no,0.5065983245531881,49,median,4.011334253391486,generalization,24.401306974746532,0.5065060771455483,Age,Early Life (EL)
100,,RandomForest,no,0.4146697325259462,50,median,4.3893880843812365,validation,29.29802654018351,0.41382891551917855,Age,Early Life (EL)
101,,RandomForest,no,0.5059856634200454,50,median,3.9991709331238328,generalization,24.42729243280829,0.5059805452283712,Age,Early Life (EL)
102,,RandomForest,no,0.4409022898433046,51,median,4.230068794202234,validation,27.035107648090523,0.4378187408238287,Age,Early Life (EL)
103,,RandomForest,no,0.5011166005720169,51,median,4.026905544610373,generalization,24.67244683635928,0.5010225235765542,Age,Early Life (EL)
104,,RandomForest,no,0.453714972126183,52,median,4.055377596424209,validation,25.695185512404084,0.4509070247530911,Age,Early Life (EL)
105,,RandomForest,no,0.5029940920581979,52,median,4.023199457475382,generalization,24.57653538247078,0.5029622442511514,Age,Early Life (EL)
106,,RandomForest,no,0.499083853302615,53,median,4.2762892768079785,validation,26.83385400498753,0.4987376339721436,Age,Early Life (EL)
107,,RandomForest,no,0.5027866836413382,53,median,4.02501497005988,generalization,24.585513321357283,0.5027806737195062,Age,Early Life (EL)
108,,RandomForest,no,0.5046048706217174,54,median,4.080693957424359,validation,24.784415318613576,0.5045728388083094,Age,Early Life (EL)
109,,RandomForest,no,0.5004541095487347,54,median,4.032909652385908,generalization,24.70124371799448,0.5004401332112007,Age,Early Life (EL)
110,,RandomForest,no,0.4988954753077782,55,median,4.407990024937655,validation,27.672378294264334,0.4987334578690158,Age,Early Life (EL)
111,,RandomForest,no,0.5048166167541319,55,median,4.023868263473053,generalization,24.485014355289426,0.5048131725958561,Age,Early Life (EL)
112,,RandomForest,no,0.4972027920240277,56,median,3.949935162094763,validation,23.608529037406484,0.4967793991239082,Age,Early Life (EL)
113,,RandomForest,no,0.5009235631034272,56,median,4.0317874251497,generalization,24.678259724550895,0.5009049632753882,Age,Early Life (EL)
114,,RandomForest,no,0.4944903856104405,57,median,3.9844788029925184,validation,24.305270902743136,0.4930730001675788,Age,Early Life (EL)
115,,RandomForest,no,0.5041073137964764,57,median,4.019531936127745,generalization,24.52317311377245,0.5040414469077799,Age,Early Life (EL)
116,,RandomForest,no,0.4837698182844976,58,median,4.299950124688279,validation,27.750829566084786,0.4835947385714948,Age,Early Life (EL)
117,,RandomForest,no,0.5014508188384451,58,median,4.0303343313373245,generalization,24.651864810379237,0.5014387760646564,Age,Early Life (EL)
118,,RandomForest,no,0.4670818527102759,59,median,4.1544543611053255,validation,26.662074377360508,0.4635239288338009,Age,Early Life (EL)
119,,RandomForest,no,0.5022789810998447,59,median,4.030475517567329,generalization,24.612923978833237,0.5022263184589527,Age,Early Life (EL)
120,,RandomForest,no,0.5139540619787892,60,median,4.095136016833472,validation,25.170301190626244,0.5136082646556628,Age,Early Life (EL)
121,,RandomForest,no,0.5033733798716384,60,median,4.02454097697802,generalization,24.55627305029828,0.5033720312269203,Age,Early Life (EL)
122,,RandomForest,no,0.4332477797446025,61,median,4.343331670822941,validation,28.14988891770573,0.4328565984583928,Age,Early Life (EL)
123,,RandomForest,no,0.5019024593181491,61,median,4.0264580838323365,generalization,24.631172962075855,0.501857249607935,Age,Early Life (EL)
124,,RandomForest,no,0.4674720518560402,62,median,4.020359102244388,validation,24.916192518703237,0.46746906557208395,Age,Early Life (EL)
125,,RandomForest,no,0.5027170664004945,62,median,4.024362275449102,generalization,24.589461736526946,0.5027008206651943,Age,Early Life (EL)
126,,RandomForest,no,0.4996183170503551,63,median,3.922643391521197,validation,23.96683622942643,0.499573413570747,Age,Early Life (EL)
127,,RandomForest,no,0.5049646292310941,63,median,4.0105499001995994,generalization,24.478896275449106,0.5049369051165715,Age,Early Life (EL)
128,,RandomForest,no,0.5102773191787451,64,median,4.095396291507728,validation,25.13068134149585,0.5090629095180534,Age,Early Life (EL)
129,,RandomForest,no,0.5033979617858491,64,median,4.025953825551087,generalization,24.558099501827424,0.5033350929296827,Age,Early Life (EL)
130,,RandomForest,no,0.4395817105336479,65,median,4.186094763092269,validation,27.84972959600998,0.4369484395958538,Age,Early Life (EL)
131,,RandomForest,no,0.5010171895969608,65,median,4.032644710578841,generalization,24.672727800399198,0.501016841338042,Age,Early Life (EL)
132,,RandomForest,no,0.4825351505104152,66,median,4.142224438902743,validation,26.673745715710727,0.4825312472227993,Age,Early Life (EL)
133,,RandomForest,no,0.5034107881241059,66,median,4.017704590818363,generalization,24.554969461077853,0.5033983951163156,Age,Early Life (EL)
134,,RandomForest,no,0.4646017988719608,67,median,4.124553079531024,validation,27.151080271227674,0.4645636950565455,Age,Early Life (EL)
135,,RandomForest,no,0.5025031276102467,67,median,4.026972125854629,generalization,24.59924000718201,0.5025030641618522,Age,Early Life (EL)
136,,RandomForest,no,0.4530694656643386,68,median,4.126364089775561,validation,26.02864941645885,0.4529932804441471,Age,Early Life (EL)
137,,RandomForest,no,0.5045770894734211,68,median,4.015689620758483,generalization,24.498525840319363,0.5045399152757497,Age,Early Life (EL)
138,,RandomForest,no,0.43544341712641865,69,median,4.209595192880456,validation,27.10269962883419,0.4317123442715165,Age,Early Life (EL)
139,,RandomForest,no,0.5033190631000333,69,median,4.022861349250089,generalization,24.562203569038516,0.5032520919564252,Age,Early Life (EL)
140,,RandomForest,no,0.4578809418114356,70,median,4.360399002493765,validation,29.15320602493765,0.4525411812306829,Age,Early Life (EL)
141,,RandomForest,no,0.5016051453898365,70,median,4.032106786427146,generalization,24.643648818363282,0.5016049369237569,Age,Early Life (EL)
142,,RandomForest,no,0.4445301770012484,71,median,4.340249376558604,validation,28.686398084788035,0.4438234498811878,Age,Early Life (EL)
143,,RandomForest,no,0.5026608360539336,71,median,4.022947105788424,generalization,24.591796826347302,0.502653595627746,Age,Early Life (EL)
144,,RandomForest,no,0.5040141133558282,72,median,4.009685785536159,validation,24.500413246882786,0.5040105341178136,Age,Early Life (EL)
145,,RandomForest,no,0.5015946644233138,72,median,4.032892215568864,generalization,24.645637389221555,0.5015647199126458,Age,Early Life (EL)
146,,RandomForest,no,0.4909796255380379,73,median,3.998812740056564,validation,24.955557233596398,0.4902173446291527,Age,Early Life (EL)
147,,RandomForest,no,0.5011004901647941,73,median,4.026259478198079,generalization,24.668687641034374,0.5010985498340651,Age,Early Life (EL)
148,,RandomForest,no,0.42797704397264297,74,median,4.254224438902743,validation,27.075222344139647,0.4257462966376716,Age,Early Life (EL)
149,,RandomForest,no,0.5031109669768608,74,median,4.018716566866267,generalization,24.569217516966066,0.5031102413301023,Age,Early Life (EL)
150,,RandomForest,no,0.503388988692085,75,median,4.078108479904806,validation,25.4976048060078,0.5031713893504673,Age,Early Life (EL)
151,,RandomForest,no,0.501777763149468,75,median,4.029621458732475,generalization,24.63510641678767,0.5017776991150817,Age,Early Life (EL)
152,,RandomForest,no,0.4627081686980416,76,median,4.410054862842892,validation,29.505199481296753,0.4613152901740564,Age,Early Life (EL)
153,,RandomForest,no,0.5042000408688604,76,median,4.016274451097805,generalization,24.51535479041916,0.5041995652850355,Age,Early Life (EL)
154,,RandomForest,no,0.5165118876080308,77,median,3.892593825682487,validation,23.317792702466182,0.5063792598818604,Age,Early Life (EL)
155,,RandomForest,no,0.5067429912921442,77,median,4.011805121055166,generalization,24.395199508764115,0.5066295950107791,Age,Early Life (EL)
156,,RandomForest,no,0.4923206812423962,78,median,3.933456359102245,validation,24.01430403990025,0.4922246216567773,Age,Early Life (EL)
157,,RandomForest,no,0.5055653897100512,78,median,4.020472055888224,generalization,24.448866630738525,0.5055442269778754,Age,Early Life (EL)
158,,RandomForest,no,0.539035202259887,79,median,3.75069793541932,validation,22.31528371394062,0.5373156311113099,Age,Early Life (EL)
159,,RandomForest,no,0.5039665332373314,79,median,4.0295907433357945,generalization,24.5302967941268,0.5038973770443554,Age,Early Life (EL)
160,,RandomForest,no,0.489939788200559,80,median,4.157867577513407,validation,25.782007627299205,0.4889130697153733,Age,Early Life (EL)
161,,RandomForest,no,0.5033075518673569,80,median,4.0270151703451305,generalization,24.56091949107793,0.5032780612485894,Age,Early Life (EL)
162,,RandomForest,no,0.4673620921428612,81,median,4.019469009893462,validation,24.823576991166743,0.4671391981520466,Age,Early Life (EL)
163,,RandomForest,no,0.5026251968474202,81,median,4.025222796532479,generalization,24.593853863704787,0.5026119939448506,Age,Early Life (EL)
164,,RandomForest,no,0.4594439360763477,82,median,4.125399931205352,validation,26.539490053776053,0.4578456627494317,Age,Early Life (EL)
165,,RandomForest,no,0.5011733963467517,82,median,4.02260854270954,generalization,24.665079935399827,0.5011715123523408,Age,Early Life (EL)
166,,RandomForest,no,0.5048019945446678,83,median,3.9981073206841344,validation,24.579593485236693,0.5038027822209246,Age,Early Life (EL)
167,,RandomForest,no,0.5032241895402552,83,median,4.027633887434861,generalization,24.56382082082173,0.5032193845310577,Age,Early Life (EL)
168,,RandomForest,no,0.4566114407124138,84,median,3.9945264568449175,validation,24.238118067368962,0.4501875741343471,Age,Early Life (EL)
169,,RandomForest,no,0.5053831616123079,84,median,4.008721417785165,generalization,24.46220130632039,0.5052745454657459,Age,Early Life (EL)
170,,RandomForest,no,0.4508030165967041,85,median,3.95583579741434,validation,24.186389741619248,0.4486698064243511,Age,Early Life (EL)
171,,RandomForest,no,0.5040172600244205,85,median,4.011164938594254,generalization,24.52815872142756,0.5039406175922814,Age,Early Life (EL)
172,,RandomForest,no,0.5586971690500971,86,median,3.8261137657693016,validation,21.980352866674767,0.5579931462498279,Age,Early Life (EL)
173,,RandomForest,no,0.5012353314290343,86,median,4.0389993262484944,generalization,24.66327652166857,0.5012079847313691,Age,Early Life (EL)
174,,RandomForest,no,0.4707888369812406,87,median,3.8788503277530517,validation,24.70415915712375,0.4655311671126806,Age,Early Life (EL)
175,,RandomForest,no,0.5030869768884347,87,median,4.0245953162939765,generalization,24.57505682602481,0.5029921466912725,Age,Early Life (EL)
176,,RandomForest,no,0.44352586590966936,88,median,4.200504116896421,validation,27.23932693142254,0.44296344458864456,Age,Early Life (EL)
177,,RandomForest,no,0.5000996711738932,88,median,4.041208621942422,generalization,24.719072880101997,0.5000795548553465,Age,Early Life (EL)
178,,RandomForest,no,0.5136998329515617,89,median,4.051311720698254,validation,24.974390344139646,0.5111099738642295,Age,Early Life (EL)
179,,RandomForest,no,0.5043409009026228,89,median,4.024025948103792,generalization,24.51311684630739,0.5042448256401464,Age,Early Life (EL)
180,,RandomForest,no,0.4976429945257269,90,median,3.782154613466335,validation,22.24582483790524,0.4957434081120286,Age,Early Life (EL)
181,,RandomForest,no,0.505470968653448,90,median,4.014234530938124,generalization,24.455605209580842,0.5054079454372677,Age,Early Life (EL)
182,,RandomForest,no,0.4639651362253616,91,median,4.262354193365541,validation,26.8727474875478,0.4629846787146258,Age,Early Life (EL)
183,,RandomForest,no,0.5067442887131131,91,median,4.0048717701719765,generalization,24.389533148335534,0.5067441919231126,Age,Early Life (EL)
184,,RandomForest,no,0.4553604549332516,92,median,4.3510234998544375,validation,28.38621116430905,0.4546018242387588,Age,Early Life (EL)
185,,RandomForest,no,0.498789531041662,92,median,4.040277520251497,generalization,24.783646037561983,0.4987736223157899,Age,Early Life (EL)
186,,RandomForest,no,0.5196005014751491,93,median,3.922074812967581,validation,23.14172329177057,0.5185631453563982,Age,Early Life (EL)
187,,RandomForest,no,0.5045991377006311,93,median,4.025923153692615,generalization,24.49917564471058,0.5045267735813953,Age,Early Life (EL)
188,,RandomForest,no,0.5040732079198638,94,median,4.081597582972464,validation,26.118385589013034,0.5037222614676544,Age,Early Life (EL)
189,,RandomForest,no,0.502103376905707,94,median,4.027435313373868,generalization,24.619910773991762,0.5020850169723345,Age,Early Life (EL)
190,,RandomForest,no,0.4549856797672786,95,median,4.079643213479398,validation,26.66163109357602,0.4549462943336712,Age,Early Life (EL)
191,,RandomForest,no,0.5027607445453788,95,median,4.026588311807077,generalization,24.58828234418269,0.5027246727873429,Age,Early Life (EL)
192,,RandomForest,no,0.4734371368633417,96,median,3.784788029925187,validation,22.55707016458853,0.4718733125429525,Age,Early Life (EL)
193,,RandomForest,no,0.5017056892983855,96,median,4.0302814371257485,generalization,24.64286998802395,0.5016206880488827,Age,Early Life (EL)
194,,RandomForest,no,0.4866335849787289,97,median,4.0063657890070905,validation,24.22253418425305,0.4836389134031596,Age,Early Life (EL)
195,,RandomForest,no,0.5061367188166972,97,median,4.012364106591233,generalization,24.423105160863567,0.5060652289406082,Age,Early Life (EL)
