,Estimator,Permuted,ev,fold,imputation_strategy,mae,model_testing,mse,r2_score,target,variable
175,RandomForest,no,0.6102605512242575,87,median,3.492853293413173,generalization,19.271983636726546,0.6102419097502552,Age,"EL, EDU, LS, MH"
176,RandomForest,no,0.5959315833429761,88,median,3.47140628172104,validation,19.835399489397226,0.5943716731841815,Age,"EL, EDU, LS, MH"
177,RandomForest,no,0.6187894389164583,88,median,3.460037105890585,generalization,18.849349900842103,0.6187892871701655,Age,"EL, EDU, LS, MH"
178,RandomForest,no,0.6234288999583284,89,median,3.4854757975099435,validation,19.275395536099992,0.6226715248073107,Age,"EL, EDU, LS, MH"
179,RandomForest,no,0.6139621088895723,89,median,3.484076384820452,generalization,19.08823237734564,0.6139581094569011,Age,"EL, EDU, LS, MH"
180,RandomForest,no,0.5905300787999693,90,median,3.3098125917372987,validation,18.066318549954136,0.5904822461588637,Age,"EL, EDU, LS, MH"
181,RandomForest,no,0.6120320005757607,90,median,3.485683301237254,generalization,19.184471758272874,0.6120117567604648,Age,"EL, EDU, LS, MH"
182,RandomForest,no,0.6405490515996148,91,median,3.4711830141993936,validation,18.32787442273236,0.6337423489666503,Age,"EL, EDU, LS, MH"
183,RandomForest,no,0.6155763730060405,91,median,3.4766775815675808,generalization,19.01834786323996,0.6153714592847803,Age,"EL, EDU, LS, MH"
184,RandomForest,no,0.6439250223747532,92,median,3.403591827479005,validation,18.53289206930455,0.6439184691584496,Age,"EL, EDU, LS, MH"
185,RandomForest,no,0.6116527684990014,92,median,3.4955888396832955,generalization,19.202724509889066,0.6116426116975678,Age,"EL, EDU, LS, MH"
186,RandomForest,no,0.6581839016291526,93,median,3.262630147975484,validation,16.7113487141034,0.6523396697673165,Age,"EL, EDU, LS, MH"
187,RandomForest,no,0.6132944824225258,93,median,3.483868939553991,generalization,19.121696708185926,0.6132813242371928,Age,"EL, EDU, LS, MH"
188,RandomForest,no,0.5783972764126089,94,median,3.8171191023779127,validation,22.190373971771717,0.5783587552007635,Age,"EL, EDU, LS, MH"
189,RandomForest,no,0.6147380528796236,94,median,3.476016379428983,generalization,19.049737365365385,0.6147366355617578,Age,"EL, EDU, LS, MH"
190,RandomForest,no,0.5952657573538649,95,median,3.5620905199771897,validation,19.8486499171404,0.594226619075165,Age,"EL, EDU, LS, MH"
191,RandomForest,no,0.6123545723912698,95,median,3.4861547359410943,generalization,19.169837484359533,0.6123077214499422,Age,"EL, EDU, LS, MH"
192,RandomForest,no,0.5064662539527972,96,median,3.7576259351620953,validation,21.27551425436409,0.5018782676510124,Age,"EL, EDU, LS, MH"
193,RandomForest,no,0.6115593741184298,96,median,3.483622754491018,generalization,19.208000079840318,0.6115359181621259,Age,"EL, EDU, LS, MH"
194,RandomForest,no,0.6460717824725174,97,median,3.201593795125828,validation,16.663538000867128,0.6447769451691322,Age,"EL, EDU, LS, MH"
195,RandomForest,no,0.6111940569176719,97,median,3.4880349821487826,generalization,19.225472272641625,0.6111825591811784,Age,"EL, EDU, LS, MH"
196,RandomForest,no,0.6076235035952295,98,median,3.3806149334846447,validation,18.629366784987102,0.6051508751321765,Age,"EL, EDU, LS, MH"
